date,network_id,network_type,window_size,window_start,window_end,target,source,r2g,r2g_percent
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,gold_futures_LTC,0.10381051339390783,10.381051339390783
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,silver_futures_LTC,0.11987731828867929,11.987731828867929
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,platinum_futures_LTC,0.1194141641648564,11.94141641648564
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,palladium_futures_LTC,0.10353570081916001,10.353570081916
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,gold_spot_LTC,0.0,0.0
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,silver_spot_LTC,0.11014382970348177,11.014382970348176
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,platinum_spot_LTC,0.11874151919585474,11.874151919585474
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_LTC,palladium_spot_LTC,0.09687059431504032,9.687059431504032
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,gold_futures_LTC,0.1052107573243532,10.52107573243532
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,silver_futures_LTC,0.06996232117937105,6.996232117937105
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,platinum_futures_LTC,0.08342569392922072,8.342569392922073
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,palladium_futures_LTC,0.10504871256538702,10.504871256538701
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,gold_spot_LTC,0.09414198636793686,9.414198636793685
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,silver_spot_LTC,0.0,0.0
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,platinum_spot_LTC,0.07731626760832806,7.731626760832806
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_LTC,palladium_spot_LTC,0.09706190610428078,9.706190610428077
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,gold_futures_LTC,0.09529893033697362,9.529893033697363
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,silver_futures_LTC,0.09824034278430102,9.824034278430101
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,platinum_futures_LTC,0.16535027645943542,16.535027645943543
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,palladium_futures_LTC,0.11756752908444423,11.756752908444422
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,gold_spot_LTC,0.10617215786668674,10.617215786668673
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,silver_spot_LTC,0.14780401779227564,14.780401779227564
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,platinum_spot_LTC,0.0,0.0
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,palladium_spot_LTC,0.09279281983185514,9.279281983185514
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_LTC,gold_futures_LTC,0.08719536325682971,8.71953632568297
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_LTC,silver_futures_LTC,0.08386746367951187,8.386746367951186
