date,original,emd_reconstructed,emd_error,palladium_spot_STC,palladium_spot_MTC,palladium_spot_LTC,scale_reconstructed,scale_error
2020-03-25,19.6651136868927,19.6651136868927,0.0,6.786752449829873,5.460850747854488,7.417510489208336,19.665113686892695,-3.552713678800501e-15
2020-03-26,-0.4457577366116183,-0.4457577366116178,4.996003610813204e-16,-6.601929236737867,-0.1413116361315056,6.297483136257754,-0.4457577366116183,0.0
2020-03-30,-0.9328658020913316,-0.9328658020913313,3.3306690738754696e-16,-0.793679194196652,-4.705129222778111,4.565942614883431,-0.9328658020913316,0.0
2020-03-31,1.633422385574157,1.6334223855741572,2.220446049250313e-16,4.7755068577669695,-5.958940966177272,2.81685649398446,1.6334223855741579,8.881784197001252e-16
2020-04-01,-6.101489221089551,-6.101489221089552,-8.881784197001252e-16,-3.65842259627198,-3.8294092472725647,1.3863426224549926,-6.101489221089552,-8.881784197001252e-16
2020-04-02,0.9743919899656284,0.9743919899656287,3.3306690738754696e-16,2.710537700804103,-2.090665517150456,0.3545198063119815,0.9743919899656288,4.440892098500626e-16
2020-04-06,-3.511906303845702,-3.511906303845703,-8.881784197001252e-16,-2.00801038362066,-1.2034780306721249,-0.3004178895529175,-3.5119063038457026,-4.440892098500626e-16
2020-04-07,1.0647523707763895,1.0647523707763893,-2.220446049250313e-16,1.5213616987556025,0.3116516876525947,-0.768261015631808,1.064752370776389,-4.440892098500626e-16
2020-04-08,-0.9233599556099036,-0.9233599556099035,1.1102230246251565e-16,-1.3120859640388325,1.5703905097906352,-1.181664501361706,-0.9233599556099032,3.3306690738754696e-16
2020-04-13,2.022154614049221,2.022154614049221,0.0,1.516341120636871,2.152522157359815,-1.6467086639474653,2.022154614049221,0.0
2020-04-14,0.6971246031105771,0.6971246031105773,2.220446049250313e-16,-0.2467211270885344,3.225966045508581,-2.28212031530947,0.6971246031105767,-4.440892098500626e-16
2020-04-15,-2.166261196537356,-2.166261196537356,0.0,-2.8663240619626698,3.654550762908948,-2.9544878974836344,-2.166261196537356,0.0
2020-04-16,-0.4127474230672945,-0.4127474230672934,1.1102230246251565e-15,0.9918722333225772,2.038421445287184,-3.4430411016770552,-0.41274742306729406,4.440892098500626e-16
2020-04-20,0.1874889702731863,0.1874889702731864,8.326672684688674e-17,4.633889972437025,-0.8305689737901969,-3.615832028373642,0.18748897027318634,2.7755575615628914e-17
2020-04-21,-11.619190883993811,-11.619190883993811,0.0,-5.105221780855367,-3.138687079160289,-3.375282023978153,-11.61919088399381,1.7763568394002505e-15
2020-04-22,0.4250496443727769,0.4250496443727767,-2.220446049250313e-16,5.261760395105975,-2.1421998712815262,-2.694510879451672,0.4250496443727769,0.0
