target,mode,group,abs_coef_sum,signed_coef_sum,n_features,r2,rmse,mae,n_nonzero,abs_coef_total_by_target_mode,normalized_abs_coef
tci_within_palladium,arx_external_plus_target_lags,CFTC_PLATINUM,0.051250667123282835,-0.0011136199129319338,35,0.9972858120458712,0.5272933769532065,0.25053285876103537,7.0,11.707780975618677,0.004377487692160605
tci_within_palladium,arx_external_plus_target_lags,CFTC_SILVER,0.06897228897631795,-0.036549695467879326,35,0.9972858120458712,0.5272933769532065,0.25053285876103537,9.0,11.707780975618677,0.005891149579920565
tci_within_palladium,arx_external_plus_target_lags,GPR,0.10931288533369156,-0.02996093581244998,25,0.9972858120458712,0.5272933769532065,0.25053285876103537,8.0,11.707780975618677,0.00933677231930922
tci_within_palladium,arx_external_plus_target_lags,INFLATION_GROWTH,0.11365696778363352,-0.026166239149628796,15,0.9972858120458716,0.5272933769532065,0.25053285876103537,6.0,11.707780975618677,0.009707814659355421
tci_within_palladium,arx_external_plus_target_lags,OIL,0.11445375501390845,0.0823316606668249,10,0.9972858120458714,0.5272933769532065,0.25053285876103537,4.0,11.707780975618677,0.0097758708718806
tci_within_palladium,arx_external_plus_target_lags,RATE,0.09210495840941428,0.015719707857920488,20,0.9972858120458714,0.5272933769532065,0.25053285876103537,6.0,11.707780975618677,0.007866986801446135
tci_within_palladium,arx_external_plus_target_lags,REL_GOLD_PLATINUM,0.04300604679307341,-0.04300604679307341,20,0.9972858120458714,0.5272933769532065,0.25053285876103537,6.0,11.707780975618677,0.0036732876095506932
tci_within_palladium,arx_external_plus_target_lags,REL_GOLD_SILVER,0.06643066990068378,0.00421880982073513,20,0.9972858120458714,0.5272933769532065,0.25053285876103537,6.0,11.707780975618677,0.005674061552656724
tci_within_palladium,arx_external_plus_target_lags,REL_PLATINUM_PALLADIUM,0.06327139447417181,0.02975446636415881,20,0.9972858120458714,0.5272933769532065,0.25053285876103537,7.0,11.707780975618677,0.005404217469214173
tci_within_palladium,arx_external_plus_target_lags,RISK_STRESS,0.1169772142241873,0.006832694898489235,15,0.9972858120458716,0.5272933769532065,0.25053285876103537,9.0,11.707780975618677,0.009991407805440762
