analysis_type,base_score,fold,group,importance_drop,importance_positive,mode,model_type,n_features,permuted_score_mean,permuted_score_std,signed_importance,target,target_type
regression,,3,TCI_AR,1.425632275129574,1.425632275129574,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,-0.21370951973129043,tci_within_silver,ar_residual
regression,,3,USD,0.032418120145418595,0.032418120145418595,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.021163251891967994,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,CFTC_GOLD,-1.205945956946541e-05,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.002945736492490932,8.063655794191368e-06,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,CFTC_PALLADIUM,0.00012182290620044167,0.00012182290620044167,arx_external_plus_target_lags,RandomForestPermutation,35,0.002811854126721025,0.0008717199929288055,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,CFTC_PLATINUM,-0.0016127962988941036,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.00454647333181557,0.00019997831717272495,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,CFTC_SILVER,-2.9567905984813955e-05,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.0029632449389062807,8.101159442991114e-05,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,GPR,0.0,0.0,arx_external_plus_target_lags,RandomForestPermutation,25,0.0029336770329214668,0.0,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,INFLATION_GROWTH,0.0004088139786795342,0.0004088139786795342,arx_external_plus_target_lags,RandomForestPermutation,15,0.0025248630542419326,0.00019244497521364245,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,OIL,0.0009155341702392996,0.0009155341702392996,arx_external_plus_target_lags,RandomForestPermutation,10,0.002018142862682167,0.00037801829522385983,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,RATE,-0.0007939977927757802,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.003727674825697247,0.0008558386452699965,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,REL_GOLD_PLATINUM,4.0771439397957465e-06,4.0771439397957465e-06,arx_external_plus_target_lags,RandomForestPermutation,20,0.002929599888981671,0.00028947328094933655,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,REL_GOLD_SILVER,0.00016519704606617535,0.00016519704606617535,arx_external_plus_target_lags,RandomForestPermutation,20,0.0027684799868552914,0.0010091675559894848,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,REL_PLATINUM_PALLADIUM,-4.3284482700411964e-05,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.0029769615156218787,0.0002842800297962933,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,RISK_STRESS,-0.0007928677899898449,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.0037265448229113116,0.0002988404306445218,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,TCI_AR,0.00264324372369081,0.00264324372369081,arx_external_plus_target_lags,RandomForestPermutation,5,0.00029043330923065697,0.0011870314615788848,,tci_within_silver,ar_residual
regression,0.0029336770329214668,3,USD,-0.000509857413011535,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.0034435344459330017,0.00011199016251864706,,tci_within_silver,ar_residual
regression,,3,CFTC_GOLD,12.517184397079708,12.517184397079708,external_only,ElasticNetCoefficient,35,,,2.1151583348858773,tci_within_platinum,level
regression,,3,CFTC_PALLADIUM,10.552635161293955,10.552635161293955,external_only,ElasticNetCoefficient,35,,,3.186540958211233,tci_within_platinum,level
regression,,3,CFTC_PLATINUM,13.733197038571301,13.733197038571301,external_only,ElasticNetCoefficient,35,,,-7.278313214837774,tci_within_platinum,level
regression,,3,CFTC_SILVER,12.47257574781531,12.47257574781531,external_only,ElasticNetCoefficient,35,,,-1.607582398157167,tci_within_platinum,level
regression,,3,GPR,14.729000632081036,14.729000632081036,external_only,ElasticNetCoefficient,25,,,-3.190675352252118,tci_within_platinum,level
regression,,3,INFLATION_GROWTH,11.649951370238973,11.649951370238973,external_only,ElasticNetCoefficient,15,,,6.727538672456213,tci_within_platinum,level
regression,,3,OIL,7.886771401090104,7.886771401090104,external_only,ElasticNetCoefficient,10,,,-3.672563928240394,tci_within_platinum,level
regression,,3,RATE,4.857476221222103,4.857476221222103,external_only,ElasticNetCoefficient,20,,,1.2674282370427883,tci_within_platinum,level
regression,,3,REL_GOLD_PLATINUM,4.84818747131986,4.84818747131986,external_only,ElasticNetCoefficient,20,,,3.1720846105225853,tci_within_platinum,level
regression,,3,REL_GOLD_SILVER,4.683343161557259,4.683343161557259,external_only,ElasticNetCoefficient,20,,,2.7656499381705513,tci_within_platinum,level
regression,,3,REL_PLATINUM_PALLADIUM,8.401971456405859,8.401971456405859,external_only,ElasticNetCoefficient,20,,,5.027857367833186,tci_within_platinum,level
regression,,3,RISK_STRESS,5.401926490517909,5.401926490517909,external_only,ElasticNetCoefficient,15,,,0.8550780011805564,tci_within_platinum,level
regression,,3,USD,6.345711020298849,6.345711020298849,external_only,ElasticNetCoefficient,10,,,-4.793561051872074,tci_within_platinum,level
regression,-0.7162753095219447,3,CFTC_GOLD,0.006460798723894601,0.006460798723894601,external_only,RandomForestPermutation,35,-0.7227361082458393,0.0010350022609461277,,tci_within_platinum,level
regression,-0.7162753095219447,3,CFTC_PALLADIUM,0.017559705434011752,0.017559705434011752,external_only,RandomForestPermutation,35,-0.7338350149559565,0.003197660382393963,,tci_within_platinum,level
regression,-0.7162753095219447,3,CFTC_PLATINUM,-0.003329575224726322,0.0,external_only,RandomForestPermutation,35,-0.7129457342972184,0.0015421360103350103,,tci_within_platinum,level
regression,-0.7162753095219447,3,CFTC_SILVER,-0.004395803750607663,0.0,external_only,RandomForestPermutation,35,-0.7118795057713371,0.0035040796485903193,,tci_within_platinum,level
regression,-0.7162753095219447,3,GPR,-1.1102230246251565e-15,0.0,external_only,RandomForestPermutation,25,-0.7162753095219436,5.285718846720614e-16,,tci_within_platinum,level
regression,-0.7162753095219447,3,INFLATION_GROWTH,-0.018878932231872647,0.0,external_only,RandomForestPermutation,15,-0.6973963772900721,0.00929461986110279,,tci_within_platinum,level
regression,-0.7162753095219447,3,OIL,0.03570196778041601,0.03570196778041601,external_only,RandomForestPermutation,10,-0.7519772773023607,0.006434977224484981,,tci_within_platinum,level
regression,-0.7162753095219447,3,RATE,0.002652568856088222,0.002652568856088222,external_only,RandomForestPermutation,20,-0.718927878378033,0.0031578170038672683,,tci_within_platinum,level
regression,-0.7162753095219447,3,REL_GOLD_PLATINUM,-0.010216416676999462,0.0,external_only,RandomForestPermutation,20,-0.7060588928449453,0.0028863768644058633,,tci_within_platinum,level
regression,-0.7162753095219447,3,REL_GOLD_SILVER,0.15375839853063133,0.15375839853063133,external_only,RandomForestPermutation,20,-0.8700337080525761,0.005147008251446267,,tci_within_platinum,level
regression,-0.7162753095219447,3,REL_PLATINUM_PALLADIUM,-0.013303201437205758,0.0,external_only,RandomForestPermutation,20,-0.702972108084739,0.0023046921377432635,,tci_within_platinum,level
regression,-0.7162753095219447,3,RISK_STRESS,-0.07123927959240206,0.0,external_only,RandomForestPermutation,15,-0.6450360299295427,0.0008098918927223399,,tci_within_platinum,level
regression,-0.7162753095219447,3,USD,0.023991457295572394,0.023991457295572394,external_only,RandomForestPermutation,10,-0.7402667668175171,0.004577271084869246,,tci_within_platinum,level
regression,,3,CFTC_GOLD,0.1345683135563499,0.1345683135563499,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.024211562902612657,tci_within_platinum,level
regression,,3,CFTC_PALLADIUM,0.05217484294882988,0.05217484294882988,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.03568755703680208,tci_within_platinum,level
regression,,3,CFTC_PLATINUM,0.07667019156307853,0.07667019156307853,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.058347987244560556,tci_within_platinum,level
regression,,3,CFTC_SILVER,0.12830747837275128,0.12830747837275128,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.07317437919657334,tci_within_platinum,level
regression,,3,GPR,0.372046133035354,0.372046133035354,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.07619826986098974,tci_within_platinum,level
regression,,3,INFLATION_GROWTH,0.11438710538623778,0.11438710538623778,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.06839332043059976,tci_within_platinum,level
regression,,3,OIL,0.06172891925373439,0.06172891925373439,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.010573041200282067,tci_within_platinum,level
regression,,3,RATE,0.14094429097196198,0.14094429097196198,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.05581080461905719,tci_within_platinum,level
regression,,3,REL_GOLD_PLATINUM,0.24922859441894027,0.24922859441894027,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.11884355170214408,tci_within_platinum,level
regression,,3,REL_GOLD_SILVER,0.15898099394692278,0.15898099394692278,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.030321282348344268,tci_within_platinum,level
regression,,3,REL_PLATINUM_PALLADIUM,0.14449035326507875,0.14449035326507875,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.07583650285769573,tci_within_platinum,level
regression,,3,RISK_STRESS,0.03114845897553863,0.03114845897553863,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.03114845897553863,tci_within_platinum,level
regression,,3,TCI_AR,10.713839011703802,10.713839011703802,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,10.587985345810283,tci_within_platinum,level
regression,,3,USD,0.058882178602022786,0.058882178602022786,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.03396834791026372,tci_within_platinum,level
regression,0.08212313160855766,3,CFTC_GOLD,0.0012006326127356887,0.0012006326127356887,arx_external_plus_target_lags,RandomForestPermutation,35,0.08092249899582198,9.403491510405438e-05,,tci_within_platinum,level
regression,0.08212313160855766,3,CFTC_PALLADIUM,0.013663268119466984,0.013663268119466984,arx_external_plus_target_lags,RandomForestPermutation,35,0.06845986348909068,0.002605837755367055,,tci_within_platinum,level
regression,0.08212313160855766,3,CFTC_PLATINUM,-0.00867026751613005,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.09079339912468772,0.0018942286587463409,,tci_within_platinum,level
regression,0.08212313160855766,3,CFTC_SILVER,-0.00678024111036768,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.08890337271892534,0.0012758727907215238,,tci_within_platinum,level
regression,0.08212313160855766,3,GPR,-8.881784197001252e-16,0.0,arx_external_plus_target_lags,RandomForestPermutation,25,0.08212313160855855,1.0454190766266624e-15,,tci_within_platinum,level
regression,0.08212313160855766,3,INFLATION_GROWTH,0.0005052691066103066,0.0005052691066103066,arx_external_plus_target_lags,RandomForestPermutation,15,0.08161786250194736,0.0014079319841095773,,tci_within_platinum,level
regression,0.08212313160855766,3,OIL,0.012526723150220812,0.012526723150220812,arx_external_plus_target_lags,RandomForestPermutation,10,0.06959640845833685,0.0030898050279199365,,tci_within_platinum,level
regression,0.08212313160855766,3,RATE,0.013660631562444792,0.013660631562444792,arx_external_plus_target_lags,RandomForestPermutation,20,0.06846250004611287,0.0030569208313636987,,tci_within_platinum,level
regression,0.08212313160855766,3,REL_GOLD_PLATINUM,0.004766662710768088,0.004766662710768088,arx_external_plus_target_lags,RandomForestPermutation,20,0.07735646889778958,0.0021199552020453464,,tci_within_platinum,level
regression,0.08212313160855766,3,REL_GOLD_SILVER,0.054990912990192056,0.054990912990192056,arx_external_plus_target_lags,RandomForestPermutation,20,0.027132218618365605,0.006381116802187321,,tci_within_platinum,level
regression,0.08212313160855766,3,REL_PLATINUM_PALLADIUM,0.008321308979265904,0.008321308979265904,arx_external_plus_target_lags,RandomForestPermutation,20,0.07380182262929176,0.0011571268984582527,,tci_within_platinum,level
regression,0.08212313160855766,3,RISK_STRESS,-0.048535727792655275,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.13065885940121294,0.0012874365090757198,,tci_within_platinum,level
regression,0.08212313160855766,3,TCI_AR,0.7041769117375389,0.7041769117375389,arx_external_plus_target_lags,RandomForestPermutation,5,-0.6220537801289813,0.05734327059268063,,tci_within_platinum,level
regression,0.08212313160855766,3,USD,0.014464993791020286,0.014464993791020286,arx_external_plus_target_lags,RandomForestPermutation,10,0.06765813781753738,0.0005915718169941593,,tci_within_platinum,level
regression,,3,CFTC_GOLD,6.40513084939044,6.40513084939044,external_only,ElasticNetCoefficient,35,,,0.06418590657638663,tci_within_platinum,delta20
regression,,3,CFTC_PALLADIUM,5.7607055293897815,5.7607055293897815,external_only,ElasticNetCoefficient,35,,,1.5733763207685998,tci_within_platinum,delta20
regression,,3,CFTC_PLATINUM,4.980209025898888,4.980209025898888,external_only,ElasticNetCoefficient,35,,,-2.99935368463984,tci_within_platinum,delta20
regression,,3,CFTC_SILVER,8.762942919087031,8.762942919087031,external_only,ElasticNetCoefficient,35,,,-0.4794705513561639,tci_within_platinum,delta20
regression,,3,GPR,8.460901597270766,8.460901597270766,external_only,ElasticNetCoefficient,25,,,-1.5024564041142647,tci_within_platinum,delta20
regression,,3,INFLATION_GROWTH,2.6254356817391162,2.6254356817391162,external_only,ElasticNetCoefficient,15,,,-0.7660824590802543,tci_within_platinum,delta20
regression,,3,OIL,0.6169797805561883,0.6169797805561883,external_only,ElasticNetCoefficient,10,,,0.09712860343978102,tci_within_platinum,delta20
regression,,3,RATE,3.6666685557576066,3.6666685557576066,external_only,ElasticNetCoefficient,20,,,1.6907216326955752,tci_within_platinum,delta20
regression,,3,REL_GOLD_PLATINUM,10.51898520171638,10.51898520171638,external_only,ElasticNetCoefficient,20,,,5.1115751618947876,tci_within_platinum,delta20
regression,,3,REL_GOLD_SILVER,3.8485326828880093,3.8485326828880093,external_only,ElasticNetCoefficient,20,,,-0.987524382614834,tci_within_platinum,delta20
regression,,3,REL_PLATINUM_PALLADIUM,2.062892444220132,2.062892444220132,external_only,ElasticNetCoefficient,20,,,0.6159433300558231,tci_within_platinum,delta20
regression,,3,RISK_STRESS,1.9366421931699946,1.9366421931699946,external_only,ElasticNetCoefficient,15,,,-0.19477918468914962,tci_within_platinum,delta20
regression,,3,USD,4.201841312857015,4.201841312857015,external_only,ElasticNetCoefficient,10,,,-2.56285972869185,tci_within_platinum,delta20
regression,-0.5097344894271845,3,CFTC_GOLD,-0.0018444296236640456,0.0,external_only,RandomForestPermutation,35,-0.5078900598035204,0.0007188680934703204,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,CFTC_PALLADIUM,-0.003354263098069188,0.0,external_only,RandomForestPermutation,35,-0.5063802263291153,0.0019488429068946107,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,CFTC_PLATINUM,-0.002652669981139222,0.0,external_only,RandomForestPermutation,35,-0.5070818194460452,0.00037493158138577026,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,CFTC_SILVER,0.003402349371547042,0.003402349371547042,external_only,RandomForestPermutation,35,-0.5131368387987315,0.0002964958140427554,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,GPR,3.3306690738754696e-16,3.3306690738754696e-16,external_only,RandomForestPermutation,25,-0.5097344894271848,1.1102230246251565e-16,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,INFLATION_GROWTH,0.010637626069985306,0.010637626069985306,external_only,RandomForestPermutation,15,-0.5203721154971698,0.002004325278778606,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,OIL,0.08364225875084885,0.08364225875084885,external_only,RandomForestPermutation,10,-0.5933767481780333,0.008306145644380897,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,RATE,-0.0027268213563973465,0.0,external_only,RandomForestPermutation,20,-0.5070076680707871,0.002683201036564012,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,REL_GOLD_PLATINUM,0.013582692802570073,0.013582692802570073,external_only,RandomForestPermutation,20,-0.5233171822297545,0.002270064834218663,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,REL_GOLD_SILVER,-0.004663678894370471,0.0,external_only,RandomForestPermutation,20,-0.505070810532814,0.00609214194012274,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,REL_PLATINUM_PALLADIUM,0.001957093108287178,0.001957093108287178,external_only,RandomForestPermutation,20,-0.5116915825354716,0.0008848809235743354,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,RISK_STRESS,-0.011325092448785323,0.0,external_only,RandomForestPermutation,15,-0.49840939697839914,0.0031915815089118243,,tci_within_platinum,delta20
regression,-0.5097344894271845,3,USD,0.0018325471779871982,0.0018325471779871982,external_only,RandomForestPermutation,10,-0.5115670366051717,0.0007751367264679237,,tci_within_platinum,delta20
regression,,3,CFTC_GOLD,0.0006355581836337981,0.0006355581836337981,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.0006355581836337981,tci_within_platinum,delta20
regression,,3,CFTC_PALLADIUM,0.01292571015292669,0.01292571015292669,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.012072774188411942,tci_within_platinum,delta20
regression,,3,CFTC_PLATINUM,0.0032122739168263907,0.0032122739168263907,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.0018166522734929308,tci_within_platinum,delta20
regression,,3,CFTC_SILVER,0.033678890110780665,0.033678890110780665,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.006068662035304361,tci_within_platinum,delta20
regression,,3,GPR,0.05205148174949832,0.05205148174949832,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,0.007880867735370589,tci_within_platinum,delta20
regression,,3,INFLATION_GROWTH,0.05035330133740878,0.05035330133740878,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.04035556556050624,tci_within_platinum,delta20
regression,,3,OIL,0.005669307155298848,0.005669307155298848,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.005669307155298848,tci_within_platinum,delta20
regression,,3,RATE,0.029831707087136488,0.029831707087136488,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.0051988635170755505,tci_within_platinum,delta20
regression,,3,REL_GOLD_PLATINUM,0.02472909400492512,0.02472909400492512,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.010231154058329785,tci_within_platinum,delta20
regression,,3,REL_GOLD_SILVER,0.02434485630834117,0.02434485630834117,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.02434485630834117,tci_within_platinum,delta20
regression,,3,REL_PLATINUM_PALLADIUM,0.008071326973937712,0.008071326973937712,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-9.444186144791367e-05,tci_within_platinum,delta20
regression,,3,RISK_STRESS,0.016216075503740775,0.016216075503740775,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.0021150303493344177,tci_within_platinum,delta20
regression,,3,TCI_AR,3.767293187230191,3.767293187230191,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,3.6037183616847637,tci_within_platinum,delta20
regression,,3,USD,0.008046121280150524,0.008046121280150524,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.003952918342823538,tci_within_platinum,delta20
regression,0.1171313291976609,3,CFTC_GOLD,0.0009496677111439783,0.0009496677111439783,arx_external_plus_target_lags,RandomForestPermutation,35,0.11618166148651692,0.00018703715212400922,,tci_within_platinum,delta20
regression,0.1171313291976609,3,CFTC_PALLADIUM,0.0014928638748276102,0.0014928638748276102,arx_external_plus_target_lags,RandomForestPermutation,35,0.11563846532283328,0.0002556463770891987,,tci_within_platinum,delta20
regression,0.1171313291976609,3,CFTC_PLATINUM,0.0015926896108769545,0.0015926896108769545,arx_external_plus_target_lags,RandomForestPermutation,35,0.11553863958678394,0.00024458606363692795,,tci_within_platinum,delta20
regression,0.1171313291976609,3,CFTC_SILVER,0.0010822899017246534,0.0010822899017246534,arx_external_plus_target_lags,RandomForestPermutation,35,0.11604903929593624,0.0006549625803853308,,tci_within_platinum,delta20
regression,0.1171313291976609,3,GPR,-4.163336342344337e-17,0.0,arx_external_plus_target_lags,RandomForestPermutation,25,0.11713132919766094,1.0477500027681816e-16,,tci_within_platinum,delta20
regression,0.1171313291976609,3,INFLATION_GROWTH,-0.011975495257221164,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.12910682445488206,0.002170625411540834,,tci_within_platinum,delta20
regression,0.1171313291976609,3,OIL,0.01740816591123788,0.01740816591123788,arx_external_plus_target_lags,RandomForestPermutation,10,0.09972316328642301,0.002931435072882979,,tci_within_platinum,delta20
regression,0.1171313291976609,3,RATE,-0.009279972142959836,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.12641130134062073,0.002979163575418112,,tci_within_platinum,delta20
regression,0.1171313291976609,3,REL_GOLD_PLATINUM,0.005655006268203408,0.005655006268203408,arx_external_plus_target_lags,RandomForestPermutation,20,0.11147632292945749,0.0019464800657471115,,tci_within_platinum,delta20
regression,0.1171313291976609,3,REL_GOLD_SILVER,-0.010459740786047722,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.12759106998370862,0.002640417582960282,,tci_within_platinum,delta20
regression,0.1171313291976609,3,REL_PLATINUM_PALLADIUM,-0.0009802428041587596,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.11811157200181965,0.0007799856674102941,,tci_within_platinum,delta20
regression,0.1171313291976609,3,RISK_STRESS,-0.011171082870183063,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.12830241206784396,0.000711424303060177,,tci_within_platinum,delta20
regression,0.1171313291976609,3,TCI_AR,0.5048161710722247,0.5048161710722247,arx_external_plus_target_lags,RandomForestPermutation,5,-0.38768484187456376,0.03219231916216637,,tci_within_platinum,delta20
regression,0.1171313291976609,3,USD,0.0034571763822200535,0.0034571763822200535,arx_external_plus_target_lags,RandomForestPermutation,10,0.11367415281544084,0.0016448930080066857,,tci_within_platinum,delta20
regression,,3,CFTC_GOLD,0.005711182883180047,0.005711182883180047,external_only,ElasticNetCoefficient,35,,,-0.0003095309203894978,tci_within_platinum,ar_residual
regression,,3,CFTC_PALLADIUM,0.00948904741510946,0.00948904741510946,external_only,ElasticNetCoefficient,35,,,-0.007770104282902941,tci_within_platinum,ar_residual
regression,,3,CFTC_PLATINUM,0.010954702863488652,0.010954702863488652,external_only,ElasticNetCoefficient,35,,,-0.005906891541078818,tci_within_platinum,ar_residual
regression,,3,CFTC_SILVER,0.024463865192726333,0.024463865192726333,external_only,ElasticNetCoefficient,35,,,-0.012595758005734502,tci_within_platinum,ar_residual
regression,,3,GPR,0.07531628743496428,0.07531628743496428,external_only,ElasticNetCoefficient,25,,,-0.014820200669239288,tci_within_platinum,ar_residual
regression,,3,INFLATION_GROWTH,0.051824796181176344,0.051824796181176344,external_only,ElasticNetCoefficient,15,,,-0.047189442897965686,tci_within_platinum,ar_residual
regression,,3,OIL,0.019574481837605857,0.019574481837605857,external_only,ElasticNetCoefficient,10,,,0.015544244334993093,tci_within_platinum,ar_residual
regression,,3,RATE,0.013942811191794593,0.013942811191794593,external_only,ElasticNetCoefficient,20,,,0.003385474657067701,tci_within_platinum,ar_residual
regression,,3,REL_GOLD_PLATINUM,0.039169765056918236,0.039169765056918236,external_only,ElasticNetCoefficient,20,,,-0.0018799630573897077,tci_within_platinum,ar_residual
regression,,3,REL_GOLD_SILVER,0.03453957756456199,0.03453957756456199,external_only,ElasticNetCoefficient,20,,,-0.010322817023651433,tci_within_platinum,ar_residual
regression,,3,REL_PLATINUM_PALLADIUM,0.030953837125405812,0.030953837125405812,external_only,ElasticNetCoefficient,20,,,0.0007841954614033395,tci_within_platinum,ar_residual
regression,,3,RISK_STRESS,0.011822034681605528,0.011822034681605528,external_only,ElasticNetCoefficient,15,,,-0.011822034681605528,tci_within_platinum,ar_residual
regression,,3,USD,0.008210128984510161,0.008210128984510161,external_only,ElasticNetCoefficient,10,,,0.008210128984510161,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,CFTC_GOLD,0.0,0.0,external_only,RandomForestPermutation,35,-0.0021178388940761295,0.0,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,CFTC_PALLADIUM,3.575083288298586e-06,3.575083288298586e-06,external_only,RandomForestPermutation,35,-0.002121413977364428,3.5068704500152974e-06,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,CFTC_PLATINUM,2.618437613407165e-05,2.618437613407165e-05,external_only,RandomForestPermutation,35,-0.002144023270210201,1.7795181993891638e-05,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,CFTC_SILVER,-8.254710674041824e-06,0.0,external_only,RandomForestPermutation,35,-0.0021095841834020876,3.875595479398879e-05,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,GPR,0.0,0.0,external_only,RandomForestPermutation,25,-0.0021178388940761295,0.0,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,INFLATION_GROWTH,0.0002517324600070183,0.0002517324600070183,external_only,RandomForestPermutation,15,-0.002369571354083148,0.0006419514790798138,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,OIL,-0.00010457464707861819,0.0,external_only,RandomForestPermutation,10,-0.0020132642469975113,1.152528704460623e-05,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,RATE,9.86007540489586e-06,9.86007540489586e-06,external_only,RandomForestPermutation,20,-0.0021276989694810253,0.0001416728751739983,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,REL_GOLD_PLATINUM,-0.0006575828158761343,0.0,external_only,RandomForestPermutation,20,-0.0014602560781999951,0.0002220070766622262,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,REL_GOLD_SILVER,-0.00013237547482821332,0.0,external_only,RandomForestPermutation,20,-0.001985463419247916,0.0003973910405423088,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,REL_PLATINUM_PALLADIUM,0.00032663425497925225,0.00032663425497925225,external_only,RandomForestPermutation,20,-0.0024444731490553817,0.0007687259332451765,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,RISK_STRESS,6.293148469686339e-05,6.293148469686339e-05,external_only,RandomForestPermutation,15,-0.002180770378772993,2.8463500609566365e-05,,tci_within_platinum,ar_residual
regression,-0.0021178388940761295,3,USD,-9.139526185723357e-05,0.0,external_only,RandomForestPermutation,10,-0.002026443632218896,0.00012960651622006723,,tci_within_platinum,ar_residual
regression,,3,CFTC_GOLD,0.002322485269037346,0.002322485269037346,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.002322485269037346,tci_within_platinum,ar_residual
regression,,3,CFTC_PALLADIUM,0.01435517262170154,0.01435517262170154,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.009656938915887526,tci_within_platinum,ar_residual
regression,,3,CFTC_PLATINUM,0.006428220932962126,0.006428220932962126,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.0014335776013975105,tci_within_platinum,ar_residual
regression,,3,CFTC_SILVER,0.030051806763221747,0.030051806763221747,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.010857728129801226,tci_within_platinum,ar_residual
regression,,3,GPR,0.056470016968157344,0.056470016968157344,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,0.0038640807492502788,tci_within_platinum,ar_residual
regression,,3,INFLATION_GROWTH,0.04144374029728656,0.04144374029728656,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.03777665216929646,tci_within_platinum,ar_residual
regression,,3,OIL,0.020676009561856865,0.020676009561856865,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.020676009561856865,tci_within_platinum,ar_residual
regression,,3,RATE,0.043711940667329384,0.043711940667329384,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.0010295540090897119,tci_within_platinum,ar_residual
