ar_r2,feature_set,fold,model,model_family,residual_mae,residual_r2,residual_rmse,residual_test_std,synthetic_incremental_r2_vs_ar,synthetic_mae,synthetic_r2,synthetic_rmse,synthetic_test_std,target
0.9851967096059616,arx_external_plus_target_lags,3,Residual_ARX_Ridge,ARX,0.30430964055480664,-0.2648098929721885,0.5402221788328895,0.48035219906715226,-0.0035187457829103375,0.3043096405548069,0.9816779638230513,0.5402221788328896,3.9910350515692863,tci_same_scale_STC
0.9851967096059616,external_only,3,Residual_Exog_ElasticNet,Exog,0.23341413319508153,-0.08526790493655723,0.5004126307843688,0.48035219906715226,-0.000917900534665228,0.23341413319508114,0.9842788090712964,0.5004126307843686,3.9910350515692863,tci_same_scale_STC
0.9851967096059616,arx_external_plus_target_lags,3,Residual_ARX_ElasticNet,ARX,0.234898126207336,-0.07053379305951624,0.4970041026767705,0.48035219906715226,-0.0007044621892298153,0.2348981262073361,0.9844922474167318,0.4970041026767706,3.9910350515692863,tci_same_scale_STC
0.9851967096059616,external_only,3,Residual_Exog_RandomForest,Exog,0.21602565342439098,-0.01825384123671392,0.48471650916828907,0.48035219906715226,5.286519565939063e-05,0.2160256534243905,0.985249574801621,0.4847165091682888,3.9910350515692863,tci_same_scale_STC
0.9851967096059616,arx_external_plus_target_lags,3,Residual_ARX_RandomForest,ARX,0.2171958450887497,-0.023189261306459263,0.48588978624468154,0.48035219906715226,-1.8629299733841087e-05,0.21719584508874962,0.9851780803062278,0.48588978624468143,3.9910350515692863,tci_same_scale_STC
0.9851967096059616,external_only,3,Residual_Exog_ExtraTrees,Exog,0.21674076998536557,-0.017722450759540598,0.4845900145065045,0.48035219906715226,6.056291813993919e-05,0.2167407699853656,0.9852572725241016,0.4845900145065048,3.9910350515692863,tci_same_scale_STC
0.9851967096059616,arx_external_plus_target_lags,3,Residual_ARX_ExtraTrees,ARX,0.21570758275622823,-0.010945803392280684,0.48297396462507997,0.48035219906715226,0.00015872943226302727,0.21570758275622798,0.9853554390382246,0.48297396462507963,3.9910350515692863,tci_same_scale_STC
0.9957307171899156,residual_mean,1,Residual_Mean,Mean,0.12177677306204002,-0.0013021571722864334,0.19118593595723046,0.1910615803231225,0.0,0.12177677306203999,0.9957307171899156,0.19118593595723046,2.926028009651758,tci_same_scale_MTC
0.9957307171899156,external_only,1,Residual_Exog_Ridge,Exog,0.1542397058211916,-0.20540156142605226,0.2097680014162577,0.1910615803231225,-0.0008702249085229541,0.15423970582119176,0.9948604922813926,0.20976800141625795,2.926028009651758,tci_same_scale_MTC
0.9957307171899156,arx_external_plus_target_lags,1,Residual_ARX_Ridge,ARX,0.21499074716075656,-1.1749297025641106,0.2817707953012212,0.1910615803231225,-0.005004031868994452,0.21499074716075636,0.9907266853209211,0.28177079530122123,2.926028009651758,tci_same_scale_MTC
